id,codigo,nome_social,nome_resumido,cnpj,situacao_ativa,codigo_isin
43409,CYRE,CYRELA BRAZIL REALTY SA EMPREENDIMENTOS PARTICIPACOES,CYRELAREA6UD,73.178.600/0001-18,True,BRCYREACNOR7
43409,CYRE,CYRELA BRAZIL REALTY SA EMPREENDIMENTOS PARTICIPACOES,CYRELAREA6UD,73.178.600/0001-18,True,BRCYREACNPR4
43418,CZRS,BCO CRUZEIRO SUL SA,CRUZEIROS6UM,62.136.254/0001-99,True,BRCZRSACNPR1
43464,DASA,DIAGNOSTICOS AMERICA SA,DASA6VW,61.486.650/0001-83,True,BRDASAACNOR1
43470,DATA,DATAMEC SA SISTEMAS PROCESSAMENTO DADOS,DATAMEC6W2,33.387.382/0001-07,True,BRDATAACNPR6
43483,DAYC,BCO DAYCOVAL SA,DAYCOVAL6WF,62.232.889/0001-90,True,BRDAYCACNPR2
101183,DESK,DESKTOP S A,DESKTOP,08.170.849/0001-15,True,BRDESKACNOR2
48960,DEXP,DEXXOS PARTICIPACOES SA,DEXXOS PAR,02.193.750/0001-52,True,BRDEXPACNOR1
48960,DEXP,DEXXOS PARTICIPACOES SA,DEXXOS PAR,02.193.750/0001-52,True,BRDEXPACNPR8
43626,DFVA,DF VASCONCELLOS SA OPTICA MECANICA ALTA PRECISAO,DFVASCONC70E,61.482.725/0001-58,True,BRDFVAACNOR4
43626,DFVA,DF VASCONCELLOS SA OPTICA MECANICA ALTA PRECISAO,DFVASCONC70E,61.482.725/0001-58,True,BRDFVAACNPR1
43648,DHBI,DHB IND COM SA,DHB710,92.825.900/0001-96,True,BRDHBIACNOR5
43648,DHBI,DHB IND COM SA,DHB710,92.825.900/0001-96,True,BRDHBIACNPR2
43750,DIRR,DIRECIONAL ENGENHARIA SA,DIRECIONA73U,16.614.075/0001-00,True,BRDIRRACNOR0
43783,DJON,DIJON SA,DIJON74R,40.173.064/0001-09,True,BRDJONACNPR1
47034,DMFN,DM FINANCEIRA S A CREDITO FINANCIAMENTO E INVESTIMENTO,DMFINANCN2,91.669.747/0001-92,True,BRDMFNACNOR6
43878,DMMO,DOMMO ENERGIA S A,DOMMOENER77E,08.926.302/0001-05,True,BRDMMOACNOR0
93261,DMVF,D1000 VAREJO FARMA PARTICIPACOES S A,D1000,12.108.897/0001-50,True,BRDMVFACNOR9
43959,DOCA,DOCAS INVESTS SA EX DOCAS SA,DOCAS79N,33.433.665/0001-48,True,BRDOCAACNOR6
43959,DOCA,DOCAS INVESTS SA EX DOCAS SA,DOCAS79N,33.433.665/0001-48,True,BRDOCAACNPR3
43966,DOHL,DOHLER SA,DOHLER79U,84.683.408/0001-03,True,BRDOHLACNOR2
43966,DOHL,DOHLER SA,DOHLER79U,84.683.408/0001-03,True,BRDOHLACNPR9
43978,DOMO,DOMUS POPULI PARTICIPACOES SA,DOMUSPOPU7A6,11.858.621/0001-27,True,BRDOMOACNOR6
43988,DOTZ,DOTZ S A,DOTZ SA,18.174.270/0001-84,True,BRDOTZACNOR7
44018,DPPI,DISTRIBUIDORA PRODUTOS PETROLEO IPIRANGA SA,IPIRANGAD7BA,92.689.256/0001-76,True,BRDPPIACNOR8
44018,DPPI,DISTRIBUIDORA PRODUTOS PETROLEO IPIRANGA SA,IPIRANGAD7BA,92.689.256/0001-76,True,BRDPPIACNPR5
44064,DROG,DROGASIL SA,DROGASIL7CK,61.585.865/0001-51,False,BRDROGACNOR1
44104,DSUL,DATASUL SA,DATASUL7DO,03.114.361/0001-57,True,BRDSULACNOR6
44116,DTCY,DTCOM DIRECT TO COMPANY SA EX DTC DIRECT TO COMPANY SA,DTCOMDIRE7E0,03.303.999/0001-36,True,BRDTCYACNOR5
44118,DXCO,DEXCO SA,DEXCO,97.837.181/0001-47,True,BRDTEXACNOR3
44184,DUQE,METALURGICA DUQUE SA,METDUQUE7FW,84.683.762/0001-20,True,BRDUQEACNOR5
44184,DUQE,METALURGICA DUQUE SA,METDUQUE7FW,84.683.762/0001-20,True,BRDUQEACNPR2
44186,DURA,DURATEX SA,DURATEX7FY,61.194.080/0001-58,False,BRDURAACNOR1
44186,DURA,DURATEX SA,DURATEX7FY,61.194.080/0001-58,False,BRDURAACNPR8
44118,DXCO,DEXCO SA,DEXCO,97.837.181/0001-47,True,BRDXCOACNOR8
44249,DXTG,DIXIE TOGA SA,DIXIETOGA7HP,60.394.723/0001-44,True,BRDXTGACNPR5
44312,EALT,ELECTRO ACO ALTONA SA,ACOALTONA7JG,82.643.537/0001-34,True,BREALTACNOR4
44312,EALT,ELECTRO ACO ALTONA SA,ACOALTONA7JG,82.643.537/0001-34,True,BREALTACNPR1
44335,EBCO,EMPRESA BRASILEIRA COMPRESSORES SA EMBRACO,EMBRACO7K3,84.720.630/0001-20,False,BREBCOACNOR2
44335,EBCO,EMPRESA BRASILEIRA COMPRESSORES SA EMBRACO,EMBRACO7K3,84.720.630/0001-20,False,BREBCOACNPR9
44337,EBEN,EDP SAO PAULO DISTRIBUIDORA ENERGIA S A,EBE7K5,02.302.100/0001-06,True,BREBENACNOR0
44337,EBEN,EDP SAO PAULO DISTRIBUIDORA ENERGIA S A,EBE7K5,02.302.100/0001-06,True,BREBENACNPR7
44359,EBTP,EMBRATEL PARTICIPACOES SA,EMBRATELP7KR,02.558.124/0001-12,True,BREBTPACNOR3
44359,EBTP,EMBRATEL PARTICIPACOES SA,EMBRATELP7KR,02.558.124/0001-12,True,BREBTPACNPR0
44376,ECIS,ECISA ENGENHARIA COM IND SA,ECISA7L8,33.261.561/0001-01,True,BRECISACNOR8
44376,ECIS,ECISA ENGENHARIA COM IND SA,ECISA7L8,33.261.561/0001-01,True,BRECISACNPR5
44409,ECOR,ECORODOVIAS INFRAESTRUTURA LOGISTICA SA,ECORODOVI7M5,04.149.454/0001-80,True,BRECORACNOR8
44417,ECPR,EMPRESA NACIONAL COM REDITO PARTICIPACOES SA ENCORPAR,ENCORPAR7MD,01.971.614/0001-83,True,BRECPRACNOR5
44417,ECPR,EMPRESA NACIONAL COM REDITO PARTICIPACOES SA ENCORPAR,ENCORPAR7MD,01.971.614/0001-83,True,BRECPRACNPR2
44454,EDNE,EDN ESTIRENO NORDESTE SA,EDN7NE,13.565.502/0001-01,True,BREDNEACNPA9
44483,EEEL,CPFL TRANSMISSAO S A,CEEEGT7O7,92.715.812/0001-31,True,BREEELACNOR8
44483,EEEL,CPFL TRANSMISSAO S A,CEEEGT7O7,92.715.812/0001-31,True,BREEELACNPR5
44522,EGIE,ENGIE BRASIL ENERGIA SA,ENGIEBRAS7PA,02.474.103/0001-19,True,BREGIEACNOR9
44565,EKTR,ELEKTRO REDES S A,ELEKTRO7QH,02.328.280/0001-97,True,BREKTRACNOR0
44565,EKTR,ELEKTRO REDES S A,ELEKTRO7QH,02.328.280/0001-97,True,BREKTRACNPR7
44567,ELAT,ELEVADORES ATLAS SA,ELEVADATL7QJ,00.028.986/0001-08,True,BRELATACNOR4
44569,ELBR,ELEBRA SA ELETRONICA BRASILEIRA,ELEBRA7QL,53.843.777/0001-84,True,BRELBRACNPR3
44585,ELEK,ELEKEIROZ SA,ELEKEIROZ7R1,13.788.120/0001-47,True,BRELEKACNOR5
44585,ELEK,ELEKEIROZ SA,ELEKEIROZ7R1,13.788.120/0001-47,True,BRELEKACNPR2
44586,ELET,CENTRAIS ELETRICAS BRASILEIRA SA ELETROBRAS,ELETROBRA7R2,00.001.180/0001-26,True,BRELETACNOR6
44586,ELET,CENTRAIS ELETRICAS BRASILEIRA SA ELETROBRAS,ELETROBRA7R2,00.001.180/0001-26,True,BRELETACNPA9
44586,ELET,CENTRAIS ELETRICAS BRASILEIRA SA ELETROBRAS,ELETROBRA7R2,00.001.180/0001-26,True,BRELETACNPB7
44587,ELEV,ELEVA ALIMENTOS SA,ELEVAALIM7R3,92.776.665/0001-00,True,BRELEVACNOR2
44605,ELMD,ELETROMIDIA SA,ELETROMID7RL,09.347.516/0001-81,True,BRELMDACNOR3
44606,ELMJ,WEG SA EX CIA ELETROMOTORES JARAGUA SA,WEG7RM,84.429.695/0001-11,False,BRELMJACNOR0
44606,ELMJ,WEG SA EX CIA ELETROMOTORES JARAGUA SA,WEG7RM,84.429.695/0001-11,False,BRELMJACNPR7
44609,ELND,ELEKEIROZ SA,ELEKEIROZ7RP,10.362.796/0001-86,False,BRELNDACNOR1
44609,ELND,ELEKEIROZ SA,ELEKEIROZ7RP,10.362.796/0001-86,False,BRELNDACNPR8
44622,ELPL,ELETROPAULO METROPOLITANA ELETRICIDADE SAO PAULO SA,ELETROPAU7S2,61.695.227/0001-93,True,BRELPLACNOR9
44622,ELPL,ELETROPAULO METROPOLITANA ELETRICIDADE SAO PAULO SA,ELETROPAU7S2,61.695.227/0001-93,True,BRELPLACNPA2
44622,ELPL,ELETROPAULO METROPOLITANA ELETRICIDADE SAO PAULO SA,ELETROPAU7S2,61.695.227/0001-93,True,BRELPLACNPB0
44622,ELPL,ELETROPAULO METROPOLITANA ELETRICIDADE SAO PAULO SA,ELETROPAU7S2,61.695.227/0001-93,True,BRELPLACNPR6
44643,ELUM,ELUMA SA IND COM,ELUMA7SN,57.488.645/0001-32,False,BRELUMACNOR7
44643,ELUM,ELUMA SA IND COM,ELUMA7SN,57.488.645/0001-32,False,BRELUMACNPR4
44659,EMAE,EMAE EMPRESA METROPOLITANA AGUAS ENERGIA SA,EMAE7T3,02.302.101/0001-42,True,BREMAEACNOR4
44659,EMAE,EMAE EMPRESA METROPOLITANA AGUAS ENERGIA SA,EMAE7T3,02.302.101/0001-42,True,BREMAEACNPR1
44673,EMBR,EMBRAER SA,EMBRAER7TH,07.689.002/0001-89,True,BREMBRACNOR4
44673,EMBR,EMBRAER SA,EMBRAER7TH,07.689.002/0001-89,True,BREMBRACNPR1
44727,EMXS,GERAL CONCRETO SA EX ENGEMIX SA,GERALCONC7UZ,60.405.446/0001-28,True,BREMXSACNOR6
44727,EMXS,GERAL CONCRETO SA EX ENGEMIX SA,GERALCONC7UZ,60.405.446/0001-28,True,BREMXSACNPR3
60268,ENAT,ENAUTA PARTICIPACOES S A,ENAUTA,11.669.021/0001-10,True,BRENATACNOR0
44729,ENBR,EDP ENERGIAS BRASIL SA,ENERGIASB7V1,03.983.431/0001-03,True,BRENBRACNOR2
44751,ENER,ENERGISA MATO GROSSO SUL DISTRIBUIDORA ENERGIA S A,ENERSUL7VN,15.413.826/0001-50,True,BRENERACNOR6
44751,ENER,ENERGISA MATO GROSSO SUL DISTRIBUIDORA ENERGIA S A,ENERSUL7VN,15.413.826/0001-50,True,BRENERACNPA9
44751,ENER,ENERGISA MATO GROSSO SUL DISTRIBUIDORA ENERGIA S A,ENERSUL7VN,15.413.826/0001-50,True,BRENERACNPB7
44752,ENEV,ENEVA S A,ENEVASA7VO,04.423.567/0001-21,True,BRENEVACNOR8
44764,ENGI,ENERGISA SA,ENERGISA7W0,00.864.214/0001-06,True,BRENGIACNOR0
44764,ENGI,ENERGISA SA,ENERGISA7W0,00.864.214/0001-06,True,BRENGIACNPR7
96021,ENJU,ENJOEI S A,ENJOEI,16.922.038/0001-51,True,BRENJUACNOR9
44779,EQMA,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S A,CEMAR7WF,06.272.793/0001-84,True,BRENMAACNOR5
44779,EQMA,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S A,CEMAR7WF,06.272.793/0001-84,True,BRENMAACNPA8
44779,EQMA,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S A,CEMAR7WF,06.272.793/0001-84,True,BRENMAACNPB6
44782,ENMT,ENERGISA MATO GROSSO DISTRIBUIDORA ENERGIA SA,ENERGISAM7WI,03.467.321/0001-99,True,BRENMTACNOR5
44782,ENMT,ENERGISA MATO GROSSO DISTRIBUIDORA ENERGIA SA,ENERGISAM7WI,03.467.321/0001-99,True,BRENMTACNPR2
40230,EPAR,EMBPAR PARTICIPACOES SA,EMBPAR  SA,42.331.462/0001-31,True,BREPARACNOR9
44867,EPED,MARTREX SA EX EPEDA SIMMONS SA,MARTREX7YV,56.021.785/0001-33,True,BREPEDACNPR8
44901,EPTE,EPTE EMPRESA PAULISTA TRANSMISSAO ENERGIA ELETRICA SA,EPTE7ZT,02.302.098/0001-67,False,BREPTEACNPR4
44779,EQMA,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S A,CEMAR7WF,06.272.793/0001-84,True,BREQMAACNOR8
41185,EQPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S A,EQTL PARA,04.895.728/0001-80,True,BREQPAACNOR1
41185,EQPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S A,EQTL PARA,04.895.728/0001-80,True,BREQPAACNPA4
41185,EQPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S A,EQTL PARA,04.895.728/0001-80,True,BREQPAACNPB2
41185,EQPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S A,EQTL PARA,04.895.728/0001-80,True,BREQPAACNPC0
44963,EQTL,EQUATORIAL SA,EQUATORIA81J,03.220.438/0001-73,True,BREQTLACNOR0
44994,ERIC,ERICSSON TELECOMUNICACOES SA,ERICSSON82E,33.067.745/0001-27,True,BRERICACNOR0
44994,ERIC,ERICSSON TELECOMUNICACOES SA,ERICSSON82E,33.067.745/0001-27,True,BRERICACNPR7
45023,ESCE,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S A,EDPSA837,28.152.650/0001-71,True,BRESCEACNOR7
98970,ESPA,MPM CORPOREOS S A,ESPACOLASER,26.659.061/0001-59,True,BRESPAACNOR7
45093,YDUQ,YDUQS PARTICIPACOES SA,YDUQS PART,08.807.432/0001-10,True,BRESTCACNOR5
45101,ESTR,MANUFATURA BRINQUEDOS ESTRELA SA,ESTRELA85D,61.082.004/0001-50,True,BRESTRACNOR3
45101,ESTR,MANUFATURA BRINQUEDOS ESTRELA SA,ESTRELA85D,61.082.004/0001-50,True,BRESTRACNPR0
45123,ETER,ETERNIT SA,ETERNIT85Z,61.092.037/0001-81,True,BRETERACNOR3
45123,ETER,ETERNIT SA,ETERNIT85Z,61.092.037/0001-81,True,BRETERACNPR0
45171,EUCA,EUCATEX SA IND COM,EUCATEX87B,56.643.018/0001-66,True,BREUCAACNOR1
45171,EUCA,EUCATEX SA IND COM,EUCATEX87B,56.643.018/0001-66,True,BREUCAACNPR8
45203,EVEN,EVEN CONSTRUTORA INCORPORADORA SA,EVEN887,43.470.988/0001-65,True,BREVENACNOR8
45359,EZTC,EZ TEC EMPREENDIMENTOS PARTICIPACOES SA,EZTECEMPR8CJ,08.312.229/0001-73,True,BREZTCACNOR0
45488,FAPC,COFAP CIA FABRICADORA PECAS,COFAP8G4,57.500.001/0001-12,True,BRFAPCACNOR8
45488,FAPC,COFAP CIA FABRICADORA PECAS,COFAP8G4,57.500.001/0001-12,True,BRFAPCACNPR5
45612,FBMC,FIBAM CIA INDL,FIBAM8JK,61.410.395/0001-95,True,BRFBMCACNOR3
45612,FBMC,FIBAM CIA INDL,FIBAM8JK,61.410.395/0001-95,True,BRFBMCACNPR0
45640,FBRA,FERTIBRAS SA EX FERTIBRAS SA ADUBOS INSETICIDAS,FERTIBRAS8KC,61.442.109/0001-73,True,BRFBRAACNPR3
45707,FCAP,SAM INDS SA,SAMINDUST8M7,33.017.039/0001-70,True,BRFCAPACNOR8
45707,FCAP,SAM INDS SA,SAMINDUST8M7,33.017.039/0001-70,True,BRFCAPACNPR5
46100,FESA,CIA FERRO LIGAS BAHIA FERBASA,FERBASA8X4,15.141.799/0001-03,True,BRFESAACNOR8
46100,FESA,CIA FERRO LIGAS BAHIA FERBASA,FERBASA8X4,15.141.799/0001-03,True,BRFESAACNPR5
46208,FFTL,VALE FERTILIZANTES SA,VALEFERT904,19.443.985/0001-58,True,BRFFTLACNOR0
46208,FFTL,VALE FERTILIZANTES SA,VALEFERT904,19.443.985/0001-58,True,BRFFTLACNPR7
46295,FGUI,CIA TEXTIL FERREIRA GUIMARAES,FGUIMARAE92J,33.470.022/0001-74,True,BRFGUIACNOR2
46295,FGUI,CIA TEXTIL FERREIRA GUIMARAES,FGUIMARAE92J,33.470.022/0001-74,True,BRFGUIACNPR9
46306,FHER,FERTILIZANTES HERINGER SA,FERHERING92U,22.266.175/0001-88,True,BRFHERACNOR5
46366,FIBR,FIBRIA CELULOSE SA,FIBRIA94I,60.643.228/0001-21,True,BRFIBRACNOR9
37260,FICT,FICTOR ALIMENTOS S A,FICTORALIMEN,00.359.742/0001-08,True,BRFICTACNOR3
42532,FIEI,FICA EMPREENDIMENTOS IMOBILIARIOS S A,FICA,07.820.907/0001-46,True,BRFIEIACNOR2
46449,FIGE,INVESTS BEMGE SA EX FINANCEIRA BEMGE SA CRED FINANC INVEST,INVESTBEM96T,01.548.981/0001-79,True,BRFIGEACNOR6
46449,FIGE,INVESTS BEMGE SA EX FINANCEIRA BEMGE SA CRED FINANC INVEST,INVESTBEM96T,01.548.981/0001-79,True,BRFIGEACNPR3
101219,FIQE,UNIFIQUE TELECOMUNICACOES S A,UNIFIQUE TEL,02.255.187/0001-08,True,BRFIQEACNOR5
46664,TASA,TAURUS ARMAS S A,TAURUSARMAS,92.781.335/0001-02,True,BRFJTAACNOR5
46664,TASA,TAURUS ARMAS S A,TAURUSARMAS,92.781.335/0001-02,True,BRFJTAACNPR2
46707,FLBR,FERRAGENS DEMELLOT SA EX FECHADURAS BRASIL SA,DEMELLOT9DZ,61.196.564/0001-36,True,BRFLBRACNOR3
46707,FLBR,FERRAGENS DEMELLOT SA EX FECHADURAS BRASIL SA,DEMELLOT9DZ,61.196.564/0001-36,True,BRFLBRACNPR0
46722,FLCL,ENERGISA MINAS RIO DISTRIBUIDORA DE ENERGIA SA,ENERGISAM9EE,19.527.639/0001-58,True,BRFLCLACNOR4
46722,FLCL,ENERGISA MINAS RIO DISTRIBUIDORA DE ENERGIA SA,ENERGISAM9EE,19.527.639/0001-58,True,BRFLCLACNPA7
46722,FLCL,ENERGISA MINAS RIO DISTRIBUIDORA DE ENERGIA SA,ENERGISAM9EE,19.527.639/0001-58,True,BRFLCLACNPB5
46814,FLRY,FLEURY SA,FLEURY9GY,60.840.055/0001-31,True,BRFLRYACNOR5
47034,DMFN,DM FINANCEIRA S A CREDITO FINANCIAMENTO E INVESTIMENTO,DMFINANCN2,91.669.747/0001-92,True,BRFNCNACNOR6
47384,FRAS,FRAS LE SA,FRASLE9WS,88.610.126/0001-29,True,BRFRASACNOR0
47384,FRAS,FRAS LE SA,FRASLE9WS,88.610.126/0001-29,True,BRFRASACNPR7
47466,FRIO,METALFRIO SOLUTIONS SA,METALFRIO9Z2,04.821.041/0001-08,True,BRFRIOACNOR2
47570,FRTA,POMIFRUTAS SA,POMIFRUTAA1Y,86.550.951/0001-50,True,BRFRTAACNOR8
47806,FTRX,FABRICA TECIDOS CARLOS RENAUX SA,FABCRENAUA8I,82.981.671/0001-45,True,BRFTRXACNOR0
47806,FTRX,FABRICA TECIDOS CARLOS RENAUX SA,FABCRENAUA8I,82.981.671/0001-45,True,BRFTRXACNPR7
47812,FTSE,FERTILIZANTES SERRANA SA,FERTSERRAA8O,60.398.989/0001-65,False,BRFTSEACNOR8
47812,FTSE,FERTILIZANTES SERRANA SA,FERTSERRAA8O,60.398.989/0001-65,False,BRFTSEACNPR5
47832,FTZA,FERTIZA CIA NACIONAL FERTILIZANTES,FERTIZAA98,61.377.230/0001-69,False,BRFTZAACNPR8
48118,GAFP,CIMOB PARTICIPACOES SA EX GAFISA PARTICIPACOES SA,CIMOBPARTAH6,34.177.279/0001-03,True,BRGAFPACNOR9
48118,GAFP,CIMOB PARTICIPACOES SA EX GAFISA PARTICIPACOES SA,CIMOBPARTAH6,34.177.279/0001-03,True,BRGAFPACNPR6
48145,GALO,DE MAIO GALLO SA IND COM PECAS AUTOMOTORES,MAIOGALLOAHX,61.146.650/0001-34,True,BRGALOACNPR7
48242,GAZO,GAZOLA SA IND METALURGICA,GAZOLAAKM,88.611.983/0001-43,True,BRGAZOACNOR0
48242,GAZO,GAZOLA SA IND METALURGICA,GAZOLAAKM,88.611.983/0001-43,True,BRGAZOACNPR7
48468,GEPA,RIO PARANAPANEMA ENERGIA SA,GERPARANAAQW,02.998.301/0001-81,True,BRGEPAACNOR2
48468,GEPA,RIO PARANAPANEMA ENERGIA SA,GERPARANAAQW,02.998.301/0001-81,True,BRGEPAACNPR9
48494,GETI,AES TIETE SA EX CIA GERACAO ENERGIA ELETRICA TIETE,AESTIETEARM,02.998.609/0001-27,True,BRGETIACNOR7
48494,GETI,AES TIETE SA EX CIA GERACAO ENERGIA ELETRICA TIETE,AESTIETEARM,02.998.609/0001-27,True,BRGETIACNPR4
106801,GETT,GETNET ADQ E SERV MEIOS DE PGTO S A INST PGTO,GETNET,10.440.482/0001-54,True,BRGETTACNOR4
106801,GETT,GETNET ADQ E SERV MEIOS DE PGTO S A INST PGTO,GETNET,10.440.482/0001-54,True,BRGETTACNPR1
48556,GFSA,GAFISA SA,GAFISAATC,01.545.826/0001-07,True,BRGFSAACNOR3
48567,GGBR,GERDAU SA,GERDAUATN,33.611.500/0001-19,True,BRGGBRACNOR1
48567,GGBR,GERDAU SA,GERDAUATN,33.611.500/0001-19,True,BRGGBRACNPR8
49022,GGPS,GPS PARTICIPACOES EMPREENDIMENTOS SA,GPSPARTICB6A,09.229.201/0001-30,True,BRGGPSACNOR9
95468,GMAT,GRUPO MATEUS S A,GRUPO MATEUS,24.990.777/0001-09,True,BRGMATACNOR7
48843,GMSA,PROMOAUTO PARTICIPACOES SA EX GAMESA PARTICIPACOES SA,PROMOAUTOB1B,01.394.549/0001-70,True,BRGMSAACNOR9
48860,GNDI,NOTRE DAME INTERMEDICA PARTICIPACOES SA,NOTREDAMEB1S,19.853.511/0001-84,True,BRGNDIACNOR2
48912,GOAU,METALURGICA GERDAU SA,GERDAUMETB38,92.690.783/0001-09,True,BRGOAUACNOR1
48912,GOAU,METALURGICA GERDAU SA,GERDAUMETB38,92.690.783/0001-09,True,BRGOAUACNPR8
48927,GOLL,GOL LINHAS AEREAS INTELIGENTES S A,GOLB3N,06.164.253/0001-87,True,BRGOLLACNPR4
48954,GPAR,CIA CELG PARTICIPACOES CELGPAR,CELGPARB4E,08.560.444/0001-93,True,BRGPARACNOR4
48960,DEXP,DEXXOS PARTICIPACOES SA,DEXXOS PAR,02.193.750/0001-52,True,BRGPCPACNOR4
48960,DEXP,DEXXOS PARTICIPACOES SA,DEXXOS PAR,02.193.750/0001-52,True,BRGPCPACNPR1
49144,GRND,GRENDENE SA,GRENDENEB9O,89.850.341/0001-60,True,BRGRNDACNOR3
49149,GRNL,GRANOLEO SA COM IND SEMENTES OLEAGINOSAS,GRANOLEOB9T,88.925.029/0001-25,True,BRGRNLACNOR6
49149,GRNL,GRANOLEO SA COM IND SEMENTES OLEAGINOSAS,GRANOLEOB9T,88.925.029/0001-25,True,BRGRNLACNPR3
49258,GSHP,GENERAL SHOPPING E OUTLETS DO BRASIL S A,GENERALSHBCU,08.764.621/0001-53,True,BRGSHPACNOR7
49304,GTDP,GTD PARTICIPACOES SA,GTDPARTBE4,00.649.881/0001-76,True,BRGTDPACNOR4
49304,GTDP,GTD PARTICIPACOES SA,GTDPARTBE4,00.649.881/0001-76,True,BRGTDPACNPR1
49343,GUAR,GUARARAPES CONFECCOES SA EX CONFECCOES GUARARAPES SA,GUARARAPEBF7,08.402.943/0001-52,True,BRGUARACNOR4
49343,GUAR,GUARARAPES CONFECCOES SA EX CONFECCOES GUARARAPES SA,GUARARAPEBF7,08.402.943/0001-52,True,BRGUARACNPR1
49454,GVTT,GVT HOLDING SA,GVTHOLDINBIA,03.420.904/0001-64,True,BRGVTTACNOR8
49494,HAGA,HAGA SA IND COM,FERHAGABJE,30.540.991/0001-66,True,BRHAGAACNOR7
49494,HAGA,HAGA SA IND COM,FERHAGABJE,30.540.991/0001-66,True,BRHAGAACNPR4
49512,HAPV,HAPVIDA PARTICIPACOES INVESTIMENTO SA,HAPVIDABJW,05.197.443/0001-38,True,BRHAPVACNOR4
49545,HBOR,HELBOR EMPREENDIMENTOS SA,HELBOREMPBKT,49.263.189/0001-02,True,BRHBORACNOR3
78541,HBRE,HBR REALTY EMPREENDIMENTOS IMOBILIARIOS S A,HBR REALTY,14.785.152/0001-51,True,BRHBREACNOR4
49559,HBSA,HIDROVIAS DO BRASIL SA,HIDROVIASBL7,12.648.327/0001-53,True,BRHBSAACNOR0
49565,HBTS,CIA HABITASUL PARTICIPACOES,HABITASULBLD,87.762.563/0001-03,True,BRHBTSACNPA3
